章节,篇名,原文,韻腳字,上古韻部
大雅·荡之什,桑柔,覆俾我悖！○,悖,物
大雅·荡之什,桑柔,嗟爾朋友！,,
大雅·荡之什,桑柔,予豈不知而作？,作,鐸
大雅·荡之什,桑柔,如彼飛蟲，,,
大雅·荡之什,桑柔,時亦弋獲。,獲,鐸
大雅·荡之什,桑柔,既之陰女，,,
大雅·荡之什,桑柔,反予來赫？○,赫,鐸
大雅·荡之什,桑柔,民之罔極，,極,職
大雅·荡之什,桑柔,職涼善背！,背,職
大雅·荡之什,桑柔,爲民不利，,,
大雅·荡之什,桑柔,如云不克？,克,職
大雅·荡之什,桑柔,民之回遹，,,
大雅·荡之什,桑柔,職競用力！○,力,職
大雅·荡之什,桑柔,民之未戾，,,
大雅·荡之什,桑柔,職盜爲寇，,,
大雅·荡之什,桑柔,涼曰不可。,可,歌
大雅·荡之什,桑柔,覆背善詈，,詈,歌
大雅·荡之什,桑柔,雖曰匪予，,,
大雅·荡之什,桑柔,既作爾歌！○,歌,歌
大雅·荡之什,雲漢,倬彼雲漢，,,
大雅·荡之什,雲漢,昭回于天。,天,真
大雅·荡之什,雲漢,王曰於乎！,,
大雅·荡之什,雲漢,何辜今之人？,人,真
大雅·荡之什,雲漢,天降喪亂，,,
大雅·荡之什,雲漢,饑饉薦臻。,臻,真
大雅·荡之什,雲漢,靡神不舉，,,
大雅·荡之什,雲漢,靡愛斯牲。,牲,耕
大雅·荡之什,雲漢,圭璧既卒，,,
大雅·荡之什,雲漢,寧莫我聽？○,聽,耕
大雅·荡之什,雲漢,旱既大甚，,甚,侵
大雅·荡之什,雲漢,蘊隆蟲蟲。,蟲,侵
大雅·荡之什,雲漢,不殄禋祀，,,
大雅·荡之什,雲漢,自郊徂宮。,宮,侵
大雅·荡之什,雲漢,上下奠瘞，,,
大雅·荡之什,雲漢,靡神不宗。,宗,侵
大雅·荡之什,雲漢,后稷不克，,,
大雅·荡之什,雲漢,上帝不臨？,臨,侵
大雅·荡之什,雲漢,秏斁下土，,,
大雅·荡之什,雲漢,寧丁我躬！○,躬,侵
大雅·荡之什,雲漢,旱既太甚，,,
大雅·荡之什,雲漢,則不可推？,推,微
大雅·荡之什,雲漢,兢兢業業，,,
大雅·荡之什,雲漢,如霆如雷。,雷,微
大雅·荡之什,雲漢,周餘黎民，,,
大雅·荡之什,雲漢,靡有孑遺。,遺,微
大雅·荡之什,雲漢,昊天上帝，,,
大雅·荡之什,雲漢,則不我遺；,遺,微
大雅·荡之什,雲漢,胡不相畏，,畏,微
大雅·荡之什,雲漢,先祖于摧？○,摧,微
大雅·荡之什,雲漢,旱既太甚，,,
大雅·荡之什,雲漢,則不可沮？,沮,魚
大雅·荡之什,雲漢,赫赫炎炎，,,
大雅·荡之什,雲漢,云我無所。,所,魚
大雅·荡之什,雲漢,大命近止！,,
大雅·荡之什,雲漢,靡瞻靡顧。,顧,魚
大雅·荡之什,雲漢,群公先正，,,
大雅·荡之什,雲漢,則不我助；,助,魚
大雅·荡之什,雲漢,父母先祖，,祖,魚
大雅·荡之什,雲漢,胡寧忍予？○,予,魚
大雅·荡之什,雲漢,旱既太甚，,,
大雅·荡之什,雲漢,滌滌山川。,川,文
大雅·荡之什,雲漢,旱魃爲虐，,,
大雅·荡之什,雲漢,如惔如焚。,焚,文
大雅·荡之什,雲漢,我心憚暑，,,
大雅·荡之什,雲漢,憂心如熏。,熏,文
大雅·荡之什,雲漢,群公先正，,,
大雅·荡之什,雲漢,則不我聞；,聞,文
大雅·荡之什,雲漢,昊天上帝，,,
大雅·荡之什,雲漢,寧俾我遯？○,遯,文
大雅·荡之什,雲漢,旱既太甚，,,
大雅·荡之什,雲漢,黽勉畏去。,去,魚
大雅·荡之什,雲漢,胡寧瘨我以旱？,,
大雅·荡之什,雲漢,憯不知其故！,故,魚
大雅·荡之什,雲漢,祈年孔夙，,,
大雅·荡之什,雲漢,方社不莫。,莫,鐸
大雅·荡之什,雲漢,昊天上帝，,,
大雅·荡之什,雲漢,則不我虞；,虞,魚
大雅·荡之什,雲漢,敬恭明神，,,
大雅·荡之什,雲漢,宜無悔怒！○,怒,魚
大雅·荡之什,雲漢,旱既太甚，,,
大雅·荡之什,雲漢,散無友紀。,紀,之
大雅·荡之什,雲漢,鞫哉庶正！,,
大雅·荡之什,雲漢,疚哉冢宰！,宰,之
大雅·荡之什,雲漢,趣馬師氏，,,
大雅·荡之什,雲漢,膳夫左右！,右,之
大雅·荡之什,雲漢,靡人不周，,,
大雅·荡之什,雲漢,無不能止。,止,之
大雅·荡之什,雲漢,瞻卬昊天，,,
大雅·荡之什,雲漢,云如何里？○,里,之
大雅·荡之什,雲漢,瞻卬昊天，,,
大雅·荡之什,雲漢,有嘒其星。,星,耕
大雅·荡之什,雲漢,大夫君子，,,
大雅·荡之什,雲漢,昭假無贏，,贏,耕
大雅·荡之什,雲漢,大命近止！,,
大雅·荡之什,雲漢,無棄爾成。,成,耕
大雅·荡之什,雲漢,何求爲我？,,
大雅·荡之什,雲漢,以戾庶正！,正,耕
大雅·荡之什,雲漢,瞻卬昊天，,,
大雅·荡之什,雲漢,曷惠其寧？○,寧,耕
大雅·荡之什,崧高,崧高維嶽，,,
大雅·荡之什,崧高,駿極于天。,天,真
大雅·荡之什,崧高,維嶽降神！,神,真
大雅·荡之什,崧高,生甫及申。,申,真
大雅·荡之什,崧高,維申及甫！,,
大雅·荡之什,崧高,維周之翰。,翰,元
大雅·荡之什,崧高,四國于蕃，,蕃,元
大雅·荡之什,崧高,四方于宣。○,宣,元
大雅·荡之什,崧高,亹亹申伯！,,
大雅·荡之什,崧高,王纘之事。,事,之
大雅·荡之什,崧高,于邑于謝，,,
大雅·荡之什,崧高,南國是式。,式,職
大雅·荡之什,崧高,王命召伯：,伯,鐸
大雅·荡之什,崧高,定申伯之宅。,宅,鐸
大雅·荡之什,崧高,登是南邦，,邦,東
大雅·荡之什,崧高,世執其功。○,功,東
大雅·荡之什,崧高,王命申伯：,,
大雅·荡之什,崧高,式是南邦。,邦,東
大雅·荡之什,崧高,因是謝人，,,
大雅·荡之什,崧高,以作爾庸。,庸,東
大雅·荡之什,崧高,王命召伯：,,
大雅·荡之什,崧高,徹申伯土田。,田,真
大雅·荡之什,崧高,王命傅御：,,
大雅·荡之什,崧高,遷其私人。○,人,真
大雅·荡之什,崧高,申伯之功，,,
大雅·荡之什,崧高,召伯是營。,營,耕
大雅·荡之什,崧高,有俶其城，,城,耕
大雅·荡之什,崧高,寢廟既成。,成,耕
大雅·荡之什,崧高,既成藐藐，,藐,藥
大雅·荡之什,崧高,王錫申伯：,,
大雅·荡之什,崧高,四牡蹻蹻，,蹻,藥
大雅·荡之什,崧高,鉤膺濯濯。○,濯,藥
大雅·荡之什,崧高,王遣申伯，,,
大雅·荡之什,崧高,路車乘馬：,馬,魚
大雅·荡之什,崧高,我圖爾居，,,
大雅·荡之什,崧高,莫如南土。,土,魚
大雅·荡之什,崧高,錫爾介圭，,,
大雅·荡之什,崧高,以作爾寶。,寶,幽
大雅·荡之什,崧高,往近王舅！,舅,幽
大雅·荡之什,崧高,南土是保。○,保,幽
大雅·荡之什,崧高,申伯信邁，,,
大雅·荡之什,崧高,王餞于郿。,郿,脂
大雅·荡之什,崧高,申伯還南，,,
大雅·荡之什,崧高,謝于誠歸。,歸,微
大雅·荡之什,崧高,王命召伯：,,
大雅·荡之什,崧高,徹申伯土疆？,疆,陽
大雅·荡之什,崧高,以峙其粻，,粻,陽
大雅·荡之什,崧高,式遄其行。○,行,陽
大雅·荡之什,崧高,申伯番番！,番,元
大雅·荡之什,崧高,既入于謝，,,
大雅·荡之什,崧高,徒御嘽嘽。,嘽,元
大雅·荡之什,崧高,周邦咸喜：,,
大雅·荡之什,崧高,戎有良翰。,翰,元
大雅·荡之什,崧高,不顯申伯？,,
大雅·荡之什,崧高,王之元舅，,,
大雅·荡之什,崧高,文武是憲！○,憲,元
大雅·荡之什,崧高,申伯之德，,德,職
大雅·荡之什,崧高,柔惠且直。,直,職
大雅·荡之什,崧高,揉此萬邦，,,
大雅·荡之什,崧高,聞于四國。,國,職
大雅·荡之什,崧高,吉甫作誦，,,
大雅·荡之什,崧高,其詩孔碩。,碩,鐸
大雅·荡之什,崧高,其風肆好，,,
大雅·荡之什,崧高,以贈申伯！○,伯,鐸
大雅·荡之什,烝民,天生烝民，,,
大雅·荡之什,烝民,有物有則。,則,職
大雅·荡之什,烝民,民之秉彝，,,
大雅·荡之什,烝民,好是懿德。,德,職
大雅·荡之什,烝民,天監有周，,,
大雅·荡之什,烝民,昭假于下，,下,魚
大雅·荡之什,烝民,保茲天子，,,
大雅·荡之什,烝民,生仲山甫！○,甫,魚
大雅·荡之什,烝民,仲山甫之德，,德,職
大雅·荡之什,烝民,柔嘉維則：,則,職
大雅·荡之什,烝民,令儀令色，,色,職
大雅·荡之什,烝民,小心翼翼。,翼,職
大雅·荡之什,烝民,古訓是式，,式,職
大雅·荡之什,烝民,威儀是力。,力,職
大雅·荡之什,烝民,天子是若，,若,鐸
大雅·荡之什,烝民,明命使賦。○,賦,魚
大雅·荡之什,烝民,王命仲山甫：,,
大雅·荡之什,烝民,式是百辟，,,
大雅·荡之什,烝民,纘戎祖考，,考,幽
大雅·荡之什,烝民,王躬是保。,保,幽
大雅·荡之什,烝民,出納王命，,,
大雅·荡之什,烝民,王之喉舌。,舌,月
大雅·荡之什,烝民,賦政于外，,外,月
大雅·荡之什,烝民,四方爰發。○,發,月
大雅·荡之什,烝民,肅肅王命，,,
大雅·荡之什,烝民,仲山甫將之。,將,陽
大雅·荡之什,烝民,邦國若否，,,
大雅·荡之什,烝民,仲山甫明之。,明,陽
大雅·荡之什,烝民,既明且哲，,,
大雅·荡之什,烝民,以保其身。,身,真
大雅·荡之什,烝民,夙夜匪解，,,
大雅·荡之什,烝民,以事一人！○,人,真
大雅·荡之什,烝民,人亦有言：,,
大雅·荡之什,烝民,柔則茹之，,茹,魚
大雅·荡之什,烝民,剛則吐之。,吐,魚
大雅·荡之什,烝民,維仲山甫，,甫,魚
大雅·荡之什,烝民,柔亦不茹，,茹,魚
大雅·荡之什,烝民,剛亦不吐。,吐,魚
大雅·荡之什,烝民,不侮矜寡，,寡,魚
大雅·荡之什,烝民,不畏彊禦！○,禦,魚
大雅·荡之什,烝民,人亦有言：,,
大雅·荡之什,烝民,德輶如毛，,,
大雅·荡之什,烝民,民鮮克舉之。,舉,魚
大雅·荡之什,烝民,我儀圖之，,圖,魚
大雅·荡之什,烝民,維仲山甫舉之，,舉,魚
大雅·荡之什,烝民,愛莫助之。,助,魚
大雅·荡之什,烝民,袞職有闕，,,
大雅·荡之什,烝民,維仲山甫補之！○,補,魚
大雅·荡之什,烝民,仲山甫出祖，,,
大雅·荡之什,烝民,四牡業業，,業,葉
大雅·荡之什,烝民,征夫捷捷，,捷,葉
大雅·荡之什,烝民,每懷靡及。,及,緝
大雅·荡之什,烝民,四牡彭彭，,彭,陽
大雅·荡之什,烝民,八鸞鏘鏘。,鏘,陽
大雅·荡之什,烝民,王命仲山甫：,,
大雅·荡之什,烝民,城彼東方。○,方,陽
大雅·荡之什,烝民,四牡騤騤，,騤,脂
大雅·荡之什,烝民,八鸞喈喈。,喈,脂
大雅·荡之什,烝民,仲山甫徂齊，,齊,脂
大雅·荡之什,烝民,式遄其歸。,歸,微
大雅·荡之什,烝民,吉甫作誦，,,
大雅·荡之什,烝民,穆如清風。,風,侵
大雅·荡之什,烝民,仲山甫永懷，,,
大雅·荡之什,烝民,以慰其心！○,心,侵
大雅·荡之什,韓奕,奕奕梁山，,,
大雅·荡之什,韓奕,維禹甸之。,甸,真
大雅·荡之什,韓奕,有倬其道。,道,幽
大雅·荡之什,韓奕,韓侯受命，,命,真
大雅·荡之什,韓奕,王親命之：,命,真
大雅·荡之什,韓奕,纘戎祖考！,考,幽
大雅·荡之什,韓奕,無廢朕命！,命,真
大雅·荡之什,韓奕,夙夜匪解，,解,支
大雅·荡之什,韓奕,虔共爾位，,,
大雅·荡之什,韓奕,朕命不易。,易,錫
大雅·荡之什,韓奕,榦不庭方，,,
大雅·荡之什,韓奕,以佐戎辟。○,辟,錫
大雅·荡之什,韓奕,四牡奕奕，,,
大雅·荡之什,韓奕,孔脩且張。,張,陽
大雅·荡之什,韓奕,韓侯入覲，,,
大雅·荡之什,韓奕,以其介圭，,,
大雅·荡之什,韓奕,入覲于王。,王,陽
大雅·荡之什,韓奕,王錫韓侯：,,
大雅·荡之什,韓奕,淑旂綏章，,章,陽
大雅·荡之什,韓奕,簟茀錯衡。,衡,陽
大雅·荡之什,韓奕,玄袞赤舄，,,
大雅·荡之什,韓奕,鉤膺鏤鍚。,鍚,陽
大雅·荡之什,韓奕,鞹鞃淺幭[幦]，,幦,錫
大雅·荡之什,韓奕,鞗革金厄。○,厄,錫
大雅·荡之什,韓奕,韓侯出祖，,祖,魚
大雅·荡之什,韓奕,出宿于屠。,屠,魚
大雅·荡之什,韓奕,顯父餞之，,,
大雅·荡之什,韓奕,清酒百壺。,壺,魚
大雅·荡之什,韓奕,其殽維何？,,
大雅·荡之什,韓奕,炰鱉鮮魚。,魚,魚
大雅·荡之什,韓奕,其蔌維何？,,
大雅·荡之什,韓奕,維筍及蒲。,蒲,魚
大雅·荡之什,韓奕,其贈維何？,,
大雅·荡之什,韓奕,乘馬路車。,車,魚
大雅·荡之什,韓奕,籩豆有且，,且,魚
大雅·荡之什,韓奕,侯氏燕胥。○,胥,魚
大雅·荡之什,韓奕,韓侯取妻，,,
大雅·荡之什,韓奕,汾王之甥，,,
大雅·荡之什,韓奕,蹶父之子。,子,之
大雅·荡之什,韓奕,韓侯迎止，,止,之
大雅·荡之什,韓奕,于蹶之里。,里,之
大雅·荡之什,韓奕,百兩彭彭，,彭,陽
大雅·荡之什,韓奕,八鸞鏘鏘，,鏘,陽
大雅·荡之什,韓奕,不顯其光？,光,陽
大雅·荡之什,韓奕,諸娣從之，,,
大雅·荡之什,韓奕,祁祁如雲。,雲,文
大雅·荡之什,韓奕,韓侯顧之，,,
大雅·荡之什,韓奕,爛其盈門！○,門,文
大雅·荡之什,韓奕,蹶父孔武！,,
大雅·荡之什,韓奕,靡國不到。,到,宵
大雅·荡之什,韓奕,爲韓姞相攸，,,
大雅·荡之什,韓奕,莫如韓樂。,樂,藥
大雅·荡之什,韓奕,孔樂韓土！,土,魚
大雅·荡之什,韓奕,川澤訏訏，,訏,魚
大雅·荡之什,韓奕,魴鱮甫甫，,甫,魚
大雅·荡之什,韓奕,麀鹿噳噳。,噳,魚
大雅·荡之什,韓奕,有熊有羆，,,
大雅·荡之什,韓奕,有貓有虎。,虎,魚
大雅·荡之什,韓奕,慶既令居，,居,魚
大雅·荡之什,韓奕,韓姞燕譽！○,譽,魚
大雅·荡之什,韓奕,溥彼韓城！,,
大雅·荡之什,韓奕,燕師所完。,完,元
大雅·荡之什,韓奕,以先祖受命，,,
大雅·荡之什,韓奕,因時百蠻。,蠻,元
大雅·荡之什,韓奕,王錫韓侯：,,
大雅·荡之什,韓奕,其追其貊，,貊,鐸
大雅·荡之什,韓奕,奄受北國，,,
大雅·荡之什,韓奕,因以其伯。,伯,鐸
大雅·荡之什,韓奕,實墉實壑，,壑,鐸
大雅·荡之什,韓奕,實畝實藉。,藉,鐸
大雅·荡之什,韓奕,獻其貔皮，,皮,歌
大雅·荡之什,韓奕,赤豹黃羆。○,羆,歌
大雅·荡之什,江漢,江漢滔滔，,滔,幽
大雅·荡之什,江漢,武夫浮浮。,浮,幽
大雅·荡之什,江漢,匪安匪遊，,遊,幽
大雅·荡之什,江漢,淮夷來求！,求,幽
大雅·荡之什,江漢,既出我車，,車,魚
大雅·荡之什,江漢,既設我旟。,旟,魚
大雅·荡之什,江漢,匪安匪舒，,舒,魚
大雅·荡之什,江漢,淮夷來鋪！○,鋪,魚
大雅·荡之什,江漢,江漢湯湯，,湯,陽
大雅·荡之什,江漢,武夫洸洸。,洸,陽
大雅·荡之什,江漢,經營四方，,方,陽
大雅·荡之什,江漢,告成于王。,王,陽
大雅·荡之什,江漢,四方既平，,平,耕
大雅·荡之什,江漢,王國庶定。,定,耕
大雅·荡之什,江漢,時靡有爭，,爭,耕
大雅·荡之什,江漢,王心載寧。○,寧,耕
大雅·荡之什,江漢,江漢之滸，,滸,魚
大雅·荡之什,江漢,王命召虎：,虎,魚
大雅·荡之什,江漢,式辟四方，,,
大雅·荡之什,江漢,徹我疆土。,土,魚
大雅·荡之什,江漢,匪疚匪棘，,棘,職
大雅·荡之什,江漢,王國來極，,極,職
大雅·荡之什,江漢,于疆于理，,理,之
大雅·荡之什,江漢,至于南海。○,海,之
大雅·荡之什,江漢,王命召虎：,,
大雅·荡之什,江漢,來旬來宣。,宣,元
大雅·荡之什,江漢,文武受命，,,
大雅·荡之什,江漢,召公維翰。,翰,元
大雅·荡之什,江漢,無曰予小子！,子,之
大雅·荡之什,江漢,召公是似。,似,之
大雅·荡之什,江漢,肇敏戎公，,,
大雅·荡之什,江漢,用錫爾祉！○,祉,之
大雅·荡之什,江漢,釐爾圭瓚，,,
大雅·荡之什,江漢,秬鬯一卣；,,
大雅·荡之什,江漢,告于文人。,人,真
大雅·荡之什,江漢,錫山土田，,田,真
大雅·荡之什,江漢,于周受命，,命,真
大雅·荡之什,江漢,自召祖命。,命,真
大雅·荡之什,江漢,虎拜稽首：,,
大雅·荡之什,江漢,天子萬年！○,年,真
大雅·荡之什,江漢,虎拜稽首，,首,幽
大雅·荡之什,江漢,對揚王休。,休,幽
大雅·荡之什,江漢,作召公考，,考,幽
大雅·荡之什,江漢,天子萬壽！,壽,幽
大雅·荡之什,江漢,明明天子，,子,之
大雅·荡之什,江漢,令聞不已。,已,之
大雅·荡之什,江漢,矢其文德，,德,職
大雅·荡之什,江漢,洽此四國！○,國,職
大雅·荡之什,常武,赫赫明明，,,
大雅·荡之什,常武,王命卿士，,士,之
大雅·荡之什,常武,南仲大祖；,祖,魚
大雅·荡之什,常武,大師皇父。,父,魚
大雅·荡之什,常武,整我六師，,,
大雅·荡之什,常武,以脩我戎。,,
大雅·荡之什,常武,既敬既戒，,戒,職
大雅·荡之什,常武,惠此南國！○,國,職
大雅·荡之什,常武,王謂尹氏，,,
大雅·荡之什,常武,命程伯休父：,父,魚
大雅·荡之什,常武,左右陳行，,,
大雅·荡之什,常武,戒我師旅。,旅,魚
大雅·荡之什,常武,率彼淮浦，,浦,魚
大雅·荡之什,常武,省此徐土。,土,魚
大雅·荡之什,常武,不留不處？,處,魚
大雅·荡之什,常武,三事就緒！○,緒,魚
大雅·荡之什,常武,赫赫業業，,業,葉
大雅·荡之什,常武,有嚴天子！,,
大雅·荡之什,常武,王舒保作：,作,鐸
大雅·荡之什,常武,匪紹匪遊，,遊,幽
大雅·荡之什,常武,徐方繹騷！,騷,幽
大雅·荡之什,常武,震驚徐方，,,
大雅·荡之什,常武,如雷如霆，,霆,耕
大雅·荡之什,常武,徐方震驚！○,驚,耕
